product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_name,review_title,review_content,category_encoded
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",-0.43649948398081,-0.9262867897165332,-1.6481491763130225,0.9842191537915548,-0.265506732889509,"Superb savings with extremely high page yield;Compatible with L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Epson Printer Models|Instant-drying and water resistant documents for professional business quality prints|Protect your investment, quality and longevity of the printer|Country of Origin: Indonesia","Genuine Reviewer,Rajib Barman,Jhala Digvijaysinh Pravinsinh,sunil,Jayashree,Mohammed Saleem,Daljeet Dahiya,Ujjawal Singh","Got it for 280/309MRP in amazon sale,Easy Installation!,Original,Good,Orignal product,Ok,Excellent,Original","Cheap & best genuine black ink 003,First of all, the seller needs to add some more decent photos of the product (first time I searched for it and landed on this one, but honestly I thought it would be a duplicate one, but no it is a original one, photos are attached) .Packing:Packing is ok ok! The bottle comes with a plastic cover coating so no-worry about that.Prize :In my local store it cost me 390 rupees but including the delivery prize I find it cheaper here like 50 rupees or more than that.Genuinity :I scan the QR code and it showed It's a real one (photo attached)So, here we are at the bottom, if you need to refill your printer's tank and searching for a real and cheap one, go for it, don't look elsewhere, it may void your warranty and give you some real headache in future. Always go with the original one. Thank You!,Buy it original,Good,The pic looks little discomfort but received the original product and satisfies,Easy to Install Good Printing,Excellent,Original color",51
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",-0.4640363338348655,-0.6673345246303943,-0.2949319578665407,-1.3745129561571665,-0.4462152451961713,"PLUG & PLAY CONNECT: Easy to connect with your laptop or PC. The keyboard has a long wire with a USB cable that connects instantly without any lags. Absolutely stable transmission.|BOLD AND SLEEK DESIGN: The matte-black keyboard has an ergonomic design with an extremely durable body. It’s also lightweight and easy to carry around. It’s designed in a way to keep your hand in a restful typing position.|NOISELESS KEYS: The keyboard has soft-touch keys which go all the way down when pressed. Moreover, it doesn’t create any sound while typing, enabling you to work without creating any disturbance.|HOTKEYS FOR SPECIAL FUNCTIONS: The hotkeys help you to perform special operations like multimedia actions, shortcuts, manoeuvering, etc.|COMPATIBILITY: The laptop is compatible with almost every existing software which includes Windows 10/8/7/Vista/XP/98/2000, Mac, Linux to name a few. Works with major brands.|WARRANTY: 1-year warranty from the date of purchase as provided by the manufacturer.","Hariom Mishra,Vikas yadav,Santosh Chauhan,SIDDHARTH A.,Dhananjay,amitosh biswas,tpcgupta,Dan","Comfortable keys and smooth typing,Good at this price,Good but space button very not working properly.. defect product..,Descent,Good product,as money as goods,good,Came with 2 keys not working","Comfortable keys and smooth typing,Good,Average,Ok,,nothing to say...,good,So the space bar was just horrible, zero response from both side of the key and had to press hard in the center part as well, and the minus key on the numpad was not working at all, you just can't use a keyboard with a space bar like this.",16
B09XX51X2G,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,-0.050983586024033,-0.1361503911203656,-0.0346978773960635,-0.5882689195075925,-0.4776144892235006,"A lifestyle brand with a mission to create a wide range of cutting-edge tech products, allowing people to make the most of a multitude of different activities|Aluminum Alloy Portable Foldable Holder for Notebooks & Tablets Multiple uses Multi-purpose foldable laptop riser Not only for laptops but also for mobile phones, iPad books, etc|Item Package Weight: 280.0 grams|Lightweight, fold-up design can be opened or closed the laptop stand in just 1 second; saves time and space when moving around the home, school, or work; also includes a small drawstring bag|0|0|0","Rahil,Swapnil s.,HIREN PARMAR,Khushi sharma,Chetankumarkanthi,Vaibhav Goel,Joen Joy,Vishal Ghadage","bit wobbly and too compact,Easy for the eye level,Not up to the mark,Good product,Nice,Serves the purpose,Best to buy,No","for 17"" it might be too small. also it's wobbly. was good enough for not making me return it,If you own gaming laptop and want some elevation for those fans it's not a bad purchase but the temperature is not much but good for eye level,As it has simple design it may not block air flow but it will not comfortable if you use laptop's keyboard as it will start shaking as it doesn't provide such stability and so it is nor usable for typing purpose you must have to use external keyboard and mouse,https://m.media-amazon.com/images/I/71cbMITZDRL._SY88.jpg,Good,Works as expected, small form factor,Under slightly rough usage Bottom pads came off but still works as expected,Quality productBest to buy,Good",22
B01M72LILF,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",0.9128061588679096,0.2569258676770556,-0.9194937509956862,0.9842191537915548,0.5891129401281924,"Enjoy the sound of silence. With the same click feel and over 90% noise reduction on the click sound, enjoy a quiet experience for yourself and those around you. Plus, it has feet made of high performance material and a rubber wheel for quiet gliding and scrolling.|Enjoy a wireless connection up to 33 feet (10m) away* thanks to a plug-and-forget nano receiver. M221 SILENT features Logitech Advanced Optical Tracking for ultra precise moves on almost any surface. No hassle, no software needed. Works with Windows, Mac, Chrome OS or Linux-based computers. *Actual wireless range may vary based on use, settings, and environmental conditions.|With 18-month of battery, you can go longer between battery changes thanks to energy efficient engineering. Plus, M221 SILENT automatically puts itself to sleep when not in use. *Battery life may vary based on user and computing conditions.|Ambidextrous design offers more comfort and precision than your touchpad. Its small size is perfect to toss in a bag and go.","Kshitij,UMAKANTA SASMAL,Deepak Kumar Singh,Anand Raj A,Shiv SV,Takreem R.,Anupam B.,Durgaprasad","Worth buying it.,Nice,Good product,Good,Logitech is the best there - problem with the sroller,Very good product,Value for money product,Good quality","I am using it from 1 month, it works decent.Size is bit small, so it does not provide a good ergonomic.As they say clicks are noiseless, that is not true, button press sound is there.Overall it's considerable and worth buying it.,Like,Light weight and work well,Good,Hands down, logitech is the best in mouses. But I am finding an issue with the scroller. On some days, all of a sudden, the scroller isn't smooth. I have no clue why. I am not able to scroll smoothly with it.,Good battery life, no noise. Good for normal routine usage,M221 is a very good product from Logitech. this is 2nd wireless mouse I bought from them. I bought this product on 1st July 2017 and I'm writing this review as my left click is going kaput. Everything is good about this mouse except the battery part. I use this mouse 12-15 hrs a day and I had to change its battery every 2nd month. so those who are buying this product should also buy a rechargeable battery and charger. This mouse is only meant for general work and a bit of casual gaming [ small games]. If you try to play those Triple AAA games you will feel the lag.,Good",17
B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",0.3620691617867995,-0.2689464244978728,-1.1797278314661634,-0.5882689195075925,-0.4152068631276885,"Looks good, feels good: Elegant ergonomic design gives you all-day comfort so you can get it all done. It feels so natural, you'll forget you're holding it.;Lefty or righty: Whether you're a righty, lefty, or bothy, this mouse is ready for however you click.|Control the scroll: Three buttons in one mouse. Left click, right click, or center click on the dual-function scroll wheel. You've got all the control you need in one fingertip.|Precisely right: With its 1600 DPI optical sensor, this mouse works on almost any surface with astounding accuracy. Stash it in your bag with your laptop and you'll be good to go.|No strings attached: Roam free from wires or clutter with a 2.4 GHz wireless connection via simple dongle.|Power Source Type: Battery Powered;Style Name: Ambidextrous Wireless Mouse","Wajiha,Gaurav Choudhary,Kenil,Indrajeet kumar Sinha,Dishant Mann,Rizwan,Srikrishna,PRASAD ALPE","Nice,Scroll wheel is extremely small,Value for money 💰 during sale price become much lower than normal that is time to buy this.,Ok,It's a quality product...,Good product,Mouse OK but upper part Flimsy,Product is good","Packing was not good, over all good product..,Scroll wheel is very small otherwise the product seems good at least at the first use,https://m.media-amazon.com/images/I/615o-xCWE-L._SY88.jpg,Ok,,A bit disappointed with on/off switch.. it’s too tiny .. otherwise product is nice ..,Gave -1 Star for the flimsy top cover and on/off button. Rest all is good. Easy to navigate. On OFF button at the bottom could have been better. Not the regular type of putting the battery at the bottom part. Pull the Top cover and place the battery. the slot is given for the wireless adapter adjacent to the battery compartment. Easy to use. simple plug-and-play. For better results, switch off the mouse only during weekends. draining of battery power to some extent is fine when compared to the clumsiness of the small on/off button.,Good to use.",17
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.3235983995791824,-0.2689464244978728,0.2775830191685092,0.197975117141981,-0.4724029964388816,"[20W PD FAST CHARGING]-It’s supports 20W PD quick charge protocol, charge up to 50% in around 30 minutes. It is ideal for charging your USB type c enabled devices at maximum speed|[USB-C to 8 Pin Cable]- It’s offer rapid charging and syncing between USB Type-C and 8 Pin enabled devices. Safe charging at up to 3A is ensured by high-standard components|[MORE DURABLE]- This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using|[FLEXIBLE CORD]- The Cable uses nylon Braided + Metal Housing material to make sure that the life of the cable is enhanced significantly. It is 4mm extra thick slim 1.2meter long|[UNIVERSAL COMPATIBILITY]-Charge for all Type C USB connectivity devices including MacBook 12 inch, Nexus 5x, Nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, etc","Priya,Mansi,Plaban,Vivek,Taufique Ahmed,Praveen kumar,Robbin,arjun sharma","Works,Nice Product,Fast Charging as original,Good for data transfer,Average. Cost effective,Good quality,Great Product,Nice","Definitely isn’t as good as the original cord but works. Fast charging and pretty sturdy,Worth it,So I had a faulty cable. I was lazy and have a lot of money so instead of calling Apple I bought this for like 300 bucks. Didn’t expected much but for my surprise, this cable actually works and has fast charging. JUST GO FOR IT,Felt quite sturdy, the connectors look premium and were easy to insert. I used this cable to switch all my data from iphone 7 to an m30s. Cable worked like charm while using smart switch app, all my data including whatsapp data was transferred successfully. Satisfied with performance.,Just good,Quality is very goodWorking smoothly.. using same portronics pd charger,This is a real fast charging cable that is serving the purpose,Very good",9
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,0.3620691617867995,-0.2689464244978728,-1.1797278314661634,0.5910971354667661,2.552021697454923,"Bluetooth 5.0 —— Applies the latest Bluetooth 5.0 technology, backward compatible with Bluetooth V4.0/3.0/2.1/2.0/1.1|Wireless Connectivity —— Provides stable and convenient communication between Bluetooth devices and your PC or laptop|Nano-Sized —— Ultra-small for convenient portability with reliable high performance, Supported Operating System – Windows 11/10/8.1/7|In an unlikely case of product quality related issue, we may ask you to reach out to brand’s customer service support and seek resolution. We will require brand proof of issue to process replacement request.","Noble P Mathew,Rahul,SINGH,Edwin axel,Siddharth Gupta,Deepak,SOURAV DAS,UMAKANTA SASMAL","**UPDATE MARCH2021**Decent for a USB 2.0 Device but don't expect anything above SBC *FALSE*aptX,Works very well, for Linux too,Using it to connect with ps5 controller on pc, no issues !,Not bad,Nice product with some cons,Overall good product 👌,Okay if on tight budget,Nice","***This is the Update MARCH**.I want to make a huge point to anyone who doesn't get good distance, may I suggest purchasing either of the extension cables because they are what I use and they work great,FEDUS USB 3.0/2.0 Male A to Female A Extension Cable  orStorite 2 Pack USB 3.0 Male A To Female A Extension Cable.I have my extension cable from the laptop USB port hanging from the tubelight and this increased my BT range to 25-50 feet radius. Only my kitchen work area which has 3 walls and 30 feet distance the connection intermittant.OnePlus Bullets Wireless Z Bass Edition (Reverb Red), Sony WI-XB400 Wireless, Anker SoundBuds Curves, Jabra Elite Active 65t, Tribit QuietPlus 72 Over-ears Headphones.Only the Anker has aptX connection.I purchased Anker SoundBuds AK-A3263011 Curves and this set has aptX, when connecting this headset the CSR Software recognized aptX. Is there a difference in SBC/aptX? I cant really tell in audio quality but the connection IS more stable. Also, I have not discovered a way to switch between SBC/aptX like Smartphones. It automatically connects as aptX.*******SOME HEADSETS may not work properly--->*******My Brandnew Tribit QuietPlus 72 Headphones DID NOT work well at all. It kept running in Handsfree (mono) mode.For comparison it sounds like listening to AM Radio Station. If you experience the same effectTHERE MAY BE A WAY TO FIX THIS*******---Before connecting your BT device----Right click the BT icon--> Click on Bluetooth Settings-->Click Audio/Video Tab--> you will see SCMS-T content protection etc.. In the dialogue box Click the box to enable Connect to content protection enabled headset onlyNow hit Apply then Ok. Right Click BT Icon in Taskbar-->Add Bluetooth Device--.Audio/Video Device then Search for the BT Device...Now when you connect give it about 10 seconds--> then once connected it should provide the Stereo mode under Speaker icon in Taskbar. Once you disconnect, depending on any other Headset you will have to go back to these settings and Disable Content Protected device. For My ONEPLUS Bullets Wireless Z I have to disable or else they only connect in Mono mode.A very short walkthrough for connecting headset....Make sure the BT Icon is turned on - Blue color=On - White=Off in Windows TaskbarRight Click and will bring up table with headingsThe 1st is to turn on/off the BT Radio which is the TPlink BT dongle itself. (BT signal is radio transmission)The 2nd heading is for turning on/off Discovery (Transmit/Receive on/off)The 3rd heading is Add Bluetooth Device. when you highlight this it will bring up the table which showsPhone,  Computer,  Audio/Video device,  Printer/Imaging Device,  and Keyboard/Mouse,  ALL.The 4th heading is Show Bluetooth Devices (devices that are Already Connected)The 5th heading is Bluetooth Settings (only for TPlink Bluetooth Dongle,not onboard bluetooth)The 6th and last heading that mine shows is  About (this brings up the software provider and vers., there is no Update option here, we have to physically check the TPlink website for UB400)I only use Audio Devices, I don't have any other BT products so I am unable to test other than headsets.under Add heading go to Audio/Video Device left click --> brings up dialogue box to Select a device to connect with this Computer. at the bottom right corner click Search (make sure your headset is on and not connected to any other system/home theater/smartphone.Once the Device shows up you can sigle click on it then Next on bottom of page or you can double click. Either will connect to the device. Once it is ""Connected"", give about 10 to 15 seconds for Windows to recognize the Connection. You will see what the options are in next description -->In the taskbar click the audio profile (speaker icon) Here there are 4 options that pop up for me --->(**Note-if you only see 2 or 3 then read the section above that says SOME HEADSETS may not work properly) TV sound, Laptop speakers, Bluetooth Audio Renderer (Stereo) and Bluetooth Hands Free Audio (Mono).Click on Bluetooth Audio Renderer (Stereo) wait a few seconds for it to comply.Now your headset should be connected.In watching Youtube I do get some lag but with different headsets the lag increases or decreases.The same with me using VLC or Windows Media Player. Sometimes if I stop the video app and restart then it will be no lag.I don't use ZOOM,Teams,Skype, so I cannot test how the mic setup would function.Any one that has any input for this please use any or all of my post and add to it. This would be helpful to alot of people.*FIRST post* So for a few months I was using it strictly thru Win10 utilizing Win10 drivers and bluetooth connection page thru Settings/System. But a few times i tried to use with music streaming to Sony XB400 or Oneplus Buds Wireless Bass edition and there would be intermittant drops. Also when it came to pairing and connecting it would consistanly slow down my HP AMD A6 chipset laptop. Also anytime I took the dongle out it would also affect disconnect my thumbdrive. So I assumed it was a throttling going on with my USB ports. I have Sandisk Dual Drive, WD Passport, DVi to HDMI and Logitech dongle. So one by one i disconnected everything and left the BT dongle and it was a little better.So I checked the TP Link India site for any FAQ related. When I searched in the Downloads->Drivers section there was software driver present.  So I downloaded, installed it and Win10 taskbar shows BT icon to use theBT Dongle. The Driver software is by CSR Harmony Wireless Software Stack Version 2.1.63.0.Once installed there are more options that can be accessed thru the BT icon in taskbar. The BT icon sits in the system tray as before. Audio transmission can be switched between stereo and mono. Also if your playing a video or audio file and you start the pairing process once connected there will be slight pause then it connects to the output in stereo. It works really well, I purchased a long usb male to female cable and now i have a little bit more increase in connection distance. I have not tried this for transfer of files. If and when I find a need to do so I will update.for now, at this price point it gives me freedom to connect my BT audio gear instead of purchasing a more expensive unit to give my laptop BT capabilites. and this is as small if not smaller than some thumbdrives. Oh and I also purchased a seperate QZ Powered USB hub for my drives. So the only USB devices connected are the Dongle, and the hub. Now when I disconnect the BT dongle my drives stay connected.I hope this information is helpful, I tried not to make it too long but it happened. If any questions arise please drop me a line and I will respond with whatever help I can give.,TP link products usually work well...while longevity with continuous use may vary, but these devices are not intended for prolonged or continuous use..I have had multiple to link devices ranging from wifi adapters, routers, range extenders, etc..Now I have tried this Bluetooth adapter..Pros:-Minuscule size, you can keep attached to the device, not noticeableBut not recommended to do so..as it's usually set to discoverable during setup and it has decent range..so if one is too skeptical, might lead to security issues.. although the hacker will have to be in the same house probably!Range is decent..works good in the same room..this kind of device is usually meant for local connectivity, usually without barriers...I use it to connect headphones to the PC and it works nicely for that..I earlier had a Bluetooth 2.0 adapter from enter and that worked well too, except for the range and bandwidth required nowadays has increased..so some choppy audio did occur with today's high quality audios and that got managed with this Bluetooth 4.0 adapter..nice clean audio..Lastly, it works nicely with Linux..i use debian based Ubuntu..and its almost plug and play..I did have blueman Bluetooth manager installed from the previous adapter I had.. And when I plugged it in..i didn't have to do anything else..So unlike what the site says, about only windows, it definitely works with Linux..I can't say if the 5.0 version UB500 will work though...While installing the driver in windows, I noticed it was installing CSR stackAnd CSR original chip ( there are many fake ones) is known to work with Linux..so maybe that's why it worked well..Coming to windows, i have win7.I had bluesoleil pre-installed, and it worked with it.Didn't have to install any driver separately..But there is a driver available in their site for xp/7..In win8 and above, it's supposed to be plug and play..So no issues there..Now the cons:-A bit high price than rest of the companies.. probably can improve on that....i bought it for 400Audio quality is good, but somehow, compared to my enter Bluetooth 2.0 stack..The audio was a bit muted..had to increase the volume higher to reach the same level of loudness..but even then, i feel, a slight reduction in the dynamic range of the audio.. no idea if that's a software or hardware issue..encoding/decoding issue..It's not very noticeable.. specially of someone doesn't have anything to compare with..Lastly, the windows driver is 400 MB!granted it has both 32 and 64 versions..but each one is almost 200 MB!Thats way to big for a driver of these devices..Neither bluesoleil/blueman cross 30MB..So I don't know what is being packaged in those drivers..Also, somehow the driver didn't have a clean install in my system, something to do with incorrect loading of c++ library...It didn't matter as I already had another driver installed..Overall a nifty little device.I have no need for 5.0 Bluetooth as i don't have any device that requires it..I just needed a 4.0 adapter to solve the bandwidth problem..and that purpose is nicely served and that it works both in win and linux is very helpful..Does the job well, few consHence one star less..,Using it for 2 weeks. Just plug it , install drivers and you are good to go ! Seem less connection with ps5 controller! Latency is very low around 1ms . So basically connection is even faster than wired connection (2ms) .  But when I simultaneously connect airpods gen 2 the sound output was very weak , it was muffled! But it serves my main purpose with ps5 controller .,Apparently, it seems like its the most relevant Bluetooth adapter out there good connectivity and all sort of stuffs like that, generally comes in a BT adapters I'd say the only con is the installation part it took a while figure out which was their website and drivers of ub500 aside from this everything is fabulous.,Very easy to install, connectivity is also good but sometimes while using Bluetooth earphones sound cracks also Bluetooth sharing is quite slow .....that's all*Otherwise th product is very good*,1) Easy to install, I mean just plug in .2) Connectivity is on all point but 1-2 time i feel fumble issues.3) sound quality is all depends on your wireless speaker.,If you are tight budget, it's okay then. Otherwise if can spend 150/- extra, go for BT 5.0 version. Much better in both range and connectivity.,Like",46
B09KLVMZ3B,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.8495522317916425,-0.9329265913854088,0.2255362030744137,-0.1951469011828075,-0.3907779906997872,"[CHARGE & SYNC FUNCTION]- This cable comes with charging & Data sync function|[HIGH QUALITY MATERIAL]- TPE + Nylon Material to make sure that the life of the cable is enhanced significantly|[LONG CORD]- The Cable is extra thick 1.2 meter long, optimized for an easy use for your comfort at home or office|[MORE DURABLE]-This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using|[UNIVERSAL COMPATIBILITY]- Compatible with all devices like iPhone XS, X, XR, 8, 7, 6S, 6, 5S, iPad Pro, iPad mini and iPad Air","Deepaak Singh,siva k.,MUNDATH BALGOPAL,BOOPATHI,Rakesh,Ana,Xolo,Rushi","Great but,Worked well for 6 six months that’s it,Compatible with Apple iPad 2nd generation and charging very well.,CABLE,The product is good but the phone gets disconnected at multiple occasions.,Not a fast charging cable,Good item. Value,Amazing product and value for money","Loosing charging cable of apple is costly affair. This wire was great purchase made to correct it,Worked well for six months that’s it, now it’s stopped working, now planning to buy one more because the price has come down to 150,Very good product. Compatible with  iPad 2nd generation  and charging very well. Quality of the product is very good and also works fine. Totally worth for its price.,Product is super,I'm using from last 6 month. Till now it was good functioning. Now I noticed phone gets disconnected at multiple occasions. might be cable may be damaged.Overall worked well for 6 month.,Takes 5-6 hours to charge full.,Good item. Value,It is the best product I have used till now.",9
B084PJSSQ1,"SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,2.2896486515706846,2.521098236763553,0.0693957547921274,0.5910971354667661,0.2037881923654281,"The all-metal, 2-in-1 flash drive with a reversible USB Type-C and a traditional Type-A connector.|Seamlessly move content between your USB Type-C smartphone, tablets and Macs and USB Type-A computers.|Free up space on your USB Type-C smartphone so you can take more photos.|Automatically back up photos using the SanDisk Memory Zone app.|High-performance USB 3.1 Gen 1 drive with 150MB/s read speeds lets you quickly move your files to your computer.|Dual-purpose swivel design in a stylish metal housing protects connectors and features a keyring hole to take your drive on the go.","Arun,Muneeb,Jatin,Gangadhar,Rohael saifi,Amazon Customer,Amezing books jordar.v.mc,Ramamoorthy","Ya Nice..value for money..,Overall decent Product,Great deal for 1200,Good but heats up a little and error issues,Fast and efficient loved it,Does the job,Very good,superb","I think it's value for money.Speed Test# Read speed  USB 2.0 : 80-90 MB/s  USB 3  : 85-95 MB/s  USB Type C : 85-95 MB/s# Write speed  USB 2.0 : 20 MB/s  USB 3  : 21-25 MB/s  USB Type C : 20-25 MB/sPros:-* Metal body and not heavy* easy use* have type c* good qualityCons:-* product gets very hot while it's connected  (because it is a metal body)* We are not getting the speed that they said.,I like the metal body and build quality but at the same time it is metal so it heats a lot and speed is good it reaches 140-145 Mbps write speed when it is cold when it gets hot the speed get low as to 8 Mbps and storage not good i purchased 128gb varient and I got only 115gb 15gb less storage.Overall decent Product.,1)Heat alot as it is metalic2) Speeds are not consistent somtime it give 20Mbps speed and sometimes 5-15 mbps.3) I can say it is value for money for those who want a pendrive with type c connectorNote- I preferred metal because it is durable,you can also buy it's plastic varients both are same in speeds.Also plastic heat less,Pendrive is quite good. For write operation i am getting 10-15mbs, it heats up more when we perform r/w operation for a long time continuously. When we plug in mobile and then in pc i am getting some kind of error but files are intact and able to copy it,I like it's designe speed and build quality but there is a negetive point after you flip side for 10 to 20 time you will find that tha flip cover is starting to get loose,So far so good, it's early to right a review, as per my usage i will update accordingly,Good,user friendly",41
B097C564GC,"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatible for iPhone, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad Silver",Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,-0.4778047587618932,5.175690943979921,1.995127950273659,0.5910971354667661,-0.4019175565269102,"【WIDER COMPATIBILITY】This USB C Female to USB A Male adapter converter allows you to connect legacy Type-A laptops/PC,Power bank,Adapter and Charger with USB Type-C cable,USB Type-C hubs and USB Type-C peripherals. Specially compatible with iPhone 12/12 Mini/12 Pro/12 Pro Max,Samsung Galaxy Note 10/S20 Plus Ultra,Google Pixel 4/3/2 XL. ❌IMPORTANT NOTE: This product is NOT compatible with Mag-safe wireless charger due to the incompatibility of charging protocols.|【FULL FUNCTIONALITY】The USB A Male to USB C Female adapter has a multiple functions.You can easily hook up any USB-C peripherals (USB C cable, Type-C flash drive, USB-C hub) that make use of the newer USB-C connector.This USB C Female converter can be used for charging,date transfer,audio signal transmission and connecting keyboard or mouse.Additionally,it can be also used to plug into the car USB-A port.|【CHARGING AND DATA TRANSFER】This USB 2.0 adapter offers both sides date transfer speeds of up to 480Mbps between connected devices and also supports up to 2.4 Amps of power output for charging your devices,due to the built-in premium chip.Just plug into a regular USB A port,allowing you to convert to a upgraded Type C device.Truly a plug-and-play solution. ❌NOTE:NOT support video signal transmission.|【2 PACK COMPACT DESIGN】Comes with 2 packs: One for home, one for office, one for car and one carried in the bag, sticking with laptops or commonly used type C cable or others can be used as backups. Micro USB to USB C adapter is smaller than a coin, easy to carry around or toss in a bag. 15mm width allows you to plug them side by side, taking little space and working well in tight spaces.|【SAFER USING】USB C and USB A connector is made of premium aluminum alloy on the ends, designed for frequent plugging & unplugging and heat dissipation, which is safer compared to other plastic adapters. Every USB adapter has built-in 56KΩ resistor ensure safety during charging. Just plug and charge your devices with assurance.","Naga Sai Gadagottu,Neha Sharma,Amazon Customer,Ankita singh,S.ARUMUGAM,Umesh,Vasudeva,Krishna Chavan","Tiny helping hand,Good product,As a whole good product,It works,Used ,as of now satisfied with the product,beep sound while connected,Good product,USB to C adopter","This eliminates the need to buy chargers for the new USB-C charging cables.The adapters tend to heat up while charging with Samsung fast charger.,Good product,Value for money,It works worth the money,Value for money,Its continuously play a beep sound while connected to the laptop, which is irritating.,Nothing to complain!,Good product but finish could have been still better.As of not working fine but doesn’t look much durable.",0
B08CYNJ5KY,HP 682 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",0.9926630234446704,-0.3194089171813255,-2.6890854981949315,0.197975117141981,-0.3973249285104647,"Page yield-480|Compatible with HP Deskjet plus ink advantage 6075, 6078, 6475, 6478|Original HP ink cartridge","Hrishikesh,Mir Manzoor,Hanumathkumar,Amazon Customer,Gerry B,Yamini,Christin Sebastian,DIMPLE BATRA","On average is ok ok pricing,Good,Quality good.,Better,The original ink cartridges are always the best,Costly,Expensive but the product was good,Good","A lot of people rate this product low as there cud be other underlying reasons for catridge not working, the seller is giving 7 days return policy enough to test the catridge,Good,Quality is good,,Better than refill cartidge,HP original ink Cartridges for HP Printers are always the best and the safest way to go!,Too pricey,Easy to install, perfect fit for the mentioned printers. But its expensive,Good",51
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.326352084564588,-0.9329265913854088,-2.220664153348072,0.9842191537915548,0.064869337825429,1M Long Cable. Usb 2.0 (Type A)|Braided Usb Type C Cable|Toughened Joints|Strong And Sturdy|Country Of Origin: China|6 Months Warranty,"Birendra ku Dash,Aditya Gupta,Abdulla A N,Deepak,Gowtham,Rakesh,Pawan Kumar,Prabhat Raj Pathak","Good product,using this product 8months It is done  I have not faced any problem so far, its build quality best,I really liked this one.,Very strong and support fast charging ,,Nice cable,Best data cable charging fast,Good job,Good but need some improvement","I like it 👍👍,Best charging power . I used this cable on note 8 pro mi. Using 8month also fast working.,350 might be a little expensive but physically it’s so good. Feels premium. But power limitation is there it is not suitable for fast charging.,,https://m.media-amazon.com/images/I/61WnvIUaIwL._SY88.jpg,Best data cable charging fast,Very good quality and good durability,Overall good but need some improvement...",9
